52.9	3.520e3
54.9	3.649e5
55.9	2.651e5
56.9	5.247e5
57.9	3.071e4
58.9	1.503e6
59.9	2.659e6
60.9	3.101e5
62.1	1.049e4
63.9	2.888e3
64.9	2.636e5
66.0	8.708e3
66.9	7.835e4
68.0	5.171e3
68.9	7.777e5
69.9	7.560e4
70.9	2.118e6
71.9	1.158e5
73.0	1.396e6
74.0	1.111e6
75.0	9.154e4
75.5	1.640e3
75.9	4.201e4
76.9	4.659e4
78.0	7.807e3
78.9	2.827e5
79.9	2.760e4
81.0	1.186e6
82.0	8.378e4
83.0	3.670e5
84.0	1.025e5
84.9	3.451e5
86.0	5.994e4
87.0	8.943e5
88.0	1.981e5
89.0	1.468e5
90.0	9.607e4
90.9	7.007e5
92.0	4.562e4
93.0	6.389e6
94.0	5.199e5
95.0	8.834e5
96.0	8.043e4
97.0	3.571e5
98.0	8.508e4
99.0	1.393e6
100.0	6.056e5
101.0	2.958e5
102.0	1.067e5
103.0	8.198e4
104.0	2.870e4
105.0	1.825e5
105.5	4.034e3
106.0	3.015e4
107.0	5.801e6
108.0	5.469e5
109.0	5.562e5
110.0	5.330e4
111.0	5.976e5
112.0	7.246e4
113.0	5.513e5
114.0	2.868e5
115.0	1.884e5
116.0	8.545e4
117.0	6.771e4
118.0	4.075e4
119.0	3.216e5
120.0	1.397e5
121.0	1.847e5
122.0	6.670e5
123.0	1.158e6
124.0	1.349e5
125.0	2.898e5
126.0	3.010e4
127.0	2.157e5
128.0	6.570e4
129.0	1.866e5
130.0	2.153e5
131.0	1.412e5
132.0	2.929e4
133.0	3.878e5
134.0	6.197e4
135.0	1.391e7
136.0	1.707e6
137.0	7.526e5
138.0	1.425e5
139.0	5.562e5
140.0	7.814e4
141.0	3.124e5
142.1	1.057e5
143.0	1.592e5
144.0	1.098e5
145.0	1.832e5
146.0	4.286e4
147.0	1.051e5
148.0	2.472e4
149.0	4.251e5
150.0	6.288e4
151.1	3.524e6
152.0	4.779e5
153.1	5.059e6
154.1	5.584e5
155.1	2.008e5
156.1	3.819e4
157.0	2.053e5
158.1	1.649e5
159.0	8.352e4
160.1	2.704e4
161.1	1.316e5
162.1	5.725e4
163.1	1.940e5
163.6	4.354e3
164.1	3.788e4
165.0	8.002e4
166.0	3.898e4
167.1	4.750e5
168.1	5.791e4
169.1	2.204e5
170.1	4.066e4
171.1	2.995e5
172.1	5.623e4
173.1	1.345e6
174.1	2.152e5
175.1	1.031e5
176.1	3.609e4
177.1	1.032e5
178.1	2.724e4
179.1	7.422e4
180.1	2.030e4
181.1	1.606e5
182.1	3.004e4
183.1	1.274e5
184.1	2.837e4
185.1	8.184e4
186.1	3.411e4
187.1	1.600e5
188.1	3.261e4
189.1	1.665e5
190.1	2.723e4
191.1	2.151e6
192.1	3.087e5
193.1	1.133e5
194.1	3.679e4
195.1	1.121e5
196.1	2.067e4
197.1	1.071e5
198.1	2.894e4
199.1	1.426e5
200.1	3.308e4
201.1	7.312e4
202.1	1.811e4
203.1	6.703e4
204.1	2.254e4
205.1	3.228e5
206.1	4.871e4
207.1	6.383e4
208.1	1.046e4
208.5	3.438e3
209.1	9.405e4
210.1	1.649e4
211.1	1.313e5
212.1	2.007e4
213.1	1.061e5
214.1	5.203e4
215.1	6.212e4
216.1	2.229e4
217.1	1.264e5
218.1	2.709e4
219.1	4.969e4
220.1	2.262e4
221.1	7.282e4
222.1	2.259e4
223.1	7.332e4
224.1	2.637e4
225.1	7.698e4
226.1	1.667e4
227.1	9.159e4
228.2	2.847e4
229.1	3.957e4
230.1	1.578e4
231.1	3.702e4
231.6	2.612e3
232.1	2.244e4
233.1	3.458e4
234.1	1.055e4
235.1	5.730e4
236.1	3.050e4
237.1	1.065e5
238.1	1.683e4
239.1	9.197e4
240.1	1.558e4
241.1	6.575e4
242.1	1.456e4
243.1	3.689e4
244.1	1.794e4
245.1	2.554e4
246.1	1.331e4
247.1	2.228e4
248.1	1.501e4
249.2	3.424e4
250.1	1.384e4
251.1	5.489e4
252.1	1.004e5
253.1	1.093e5
254.1	2.528e4
255.1	6.449e4
256.2	2.080e4
257.2	3.734e4
258.1	3.838e4
259.2	5.715e4
260.2	2.551e4
261.2	5.449e4
262.1	1.581e4
263.1	3.277e4
264.2	1.041e4
265.1	6.745e4
266.2	1.783e4
267.2	6.585e4
268.1	1.327e4
269.2	1.818e5
270.2	4.607e4
271.2	7.783e4
271.8	7.522e3
272.2	2.514e4
273.2	4.183e4
274.2	3.650e4
275.1	2.789e4
276.2	1.364e4
277.2	8.991e4
278.1	2.056e4
279.2	1.584e5
280.2	3.190e4
280.7	5.619e3
281.2	5.016e4
282.2	1.579e4
283.2	7.416e4
284.2	1.985e4
285.2	6.358e4
286.2	1.667e4
287.2	6.849e4
288.2	1.929e4
289.2	2.604e4
290.2	1.651e4
291.2	2.560e4
292.2	1.056e4
293.2	4.476e4
293.7	4.092e3
294.1	1.525e4
294.4	8.425e3
295.2	6.415e4
296.2	1.803e4
297.2	5.182e4
298.2	2.086e4
299.2	6.602e4
