54.9	8.145e4
56.0	2.053e4
57.0	4.144e4
60.0	3.481e5
64.8	1.071e4
66.9	5.299e4
69.0	5.352e5
70.0	4.546e4
70.9	1.454e6
71.9	5.601e4
72.5	6.920e3
74.0	4.778e4
77.9	2.020e3
79.0	1.544e5
79.9	1.577e4
81.0	9.578e5
82.0	6.167e4
83.0	1.691e5
84.9	1.767e5
85.9	1.447e4
88.2	1.397e4
91.0	1.906e5
93.0	3.083e6
94.0	2.611e5
95.0	6.751e5
96.0	4.733e4
97.0	1.408e5
97.4	5.666e3
98.0	2.428e4
99.0	1.225e6
100.0	7.372e4
105.0	8.877e4
105.8	9.202e3
107.0	2.759e6
108.0	2.404e5
109.0	3.692e5
110.0	2.936e4
111.0	3.908e5
113.0	1.058e5
114.2	2.875e4
119.0	1.482e5
120.0	2.980e4
121.0	1.561e5
122.0	2.232e5
123.0	9.753e5
124.0	8.992e4
125.0	1.441e5
127.0	2.571e4
131.0	8.335e4
131.8	1.042e4
133.0	3.459e5
134.0	4.923e4
135.0	6.959e6
136.0	7.210e5
137.0	5.218e5
138.0	5.368e4
139.0	3.931e5
140.0	4.190e4
141.0	3.222e4
145.0	4.642e4
147.1	8.625e4
148.0	1.840e4
149.1	2.558e5
150.0	3.277e4
151.1	3.980e6
152.1	4.409e5
153.1	4.145e6
154.1	4.510e5
155.1	7.975e4
156.2	5.772e3
158.1	2.926e4
161.1	6.429e4
163.1	1.247e5
164.2	1.554e4
165.1	5.755e4
165.9	7.724e3
167.1	3.141e5
168.1	3.041e4
169.1	6.756e4
171.9	2.468e4
173.1	1.649e6
174.1	2.389e5
175.1	6.446e4
176.0	5.555e3
181.2	2.203e4
182.2	7.062e3
183.1	1.013e4
187.0	8.209e3
189.1	2.016e5
190.1	2.686e4
191.1	3.021e6
192.1	4.238e5
193.1	6.543e4
199.1	3.373e4
203.2	2.643e4
205.2	9.571e4
211.0	1.407e4
217.2	2.616e4
221.1	1.209e4
227.2	1.018e4
236.9	2.028e4
239.9	1.062e4
253.0	2.728e4
269.3	1.789e4
271.2	1.711e4
271.6	1.124e4
276.9	1.378e4
285.3	1.434e4
288.2	3.975e3
289.5	3.947e3
293.3	1.397e4
295.3	9.827e3
297.3	6.361e3
