50.7	1.241e3
55.0	9.791e4
58.0	1.772e3
59.0	1.140e5
66.9	4.332e4
69.0	4.203e5
70.0	2.562e4
70.9	1.185e6
71.9	5.840e4
72.9	1.010e5
78.9	1.372e5
80.0	1.068e4
81.0	6.820e5
82.0	4.067e4
82.5	3.272e3
83.0	1.796e5
83.9	3.219e4
85.0	1.735e5
91.0	2.135e5
93.0	3.461e6
94.0	2.622e5
95.0	5.182e5
96.0	3.959e4
96.9	1.332e5
99.0	9.239e5
100.0	6.615e4
100.9	3.936e4
105.0	8.610e4
106.1	1.513e4
107.0	3.135e6
108.0	2.892e5
109.0	2.637e5
110.0	1.681e4
111.0	3.484e5
113.0	1.318e5
115.0	2.511e4
119.0	1.609e5
120.0	5.407e4
121.0	1.224e5
121.9	2.300e5
123.0	5.475e5
125.0	1.020e5
127.0	3.475e4
129.2	2.834e4
131.0	6.280e4
132.0	8.458e3
133.0	2.389e5
134.0	2.590e4
135.0	7.767e6
136.0	8.205e5
137.0	3.035e5
138.1	3.074e4
139.0	2.563e5
141.0	5.125e4
143.3	1.711e3
145.0	6.777e4
146.1	5.125e3
147.1	5.504e4
149.1	1.547e5
150.1	1.955e4
151.1	1.729e6
152.1	1.814e5
153.1	3.064e6
154.1	3.346e5
158.0	4.348e4
160.3	8.991e3
161.1	6.187e4
162.0	2.049e4
163.1	9.762e4
164.1	9.374e3
165.1	4.637e4
167.1	2.885e5
168.1	3.612e4
169.1	6.841e4
173.1	1.064e6
174.1	1.453e5
175.1	4.480e4
177.1	2.721e4
187.1	2.512e4
188.0	4.496e3
189.1	1.692e5
190.1	2.556e4
191.1	1.987e6
192.1	2.895e5
199.1	4.800e4
205.2	7.301e4
206.3	1.707e4
219.2	2.255e4
221.2	1.554e4
225.3	2.501e4
235.3	1.055e4
239.0	1.188e4
249.0	9.268e3
255.1	1.661e4
265.1	4.993e3
267.3	1.108e4
269.3	2.719e4
290.1	1.050e3
299.3	1.096e4
