55.0	5.809e4
58.7	2.827e4
59.9	2.783e5
67.0	3.308e4
68.1	4.769e3
69.0	5.727e5
70.0	3.576e4
70.9	1.090e6
71.9	4.642e4
73.0	9.563e4
76.0	9.231e3
77.0	1.141e4
77.9	2.433e3
78.9	7.921e4
79.9	6.910e3
81.0	7.099e5
82.0	4.810e4
82.4	3.637e3
83.0	1.381e5
84.0	2.872e4
85.0	1.365e5
88.1	2.991e4
90.9	7.646e4
93.0	1.739e6
94.0	1.446e5
95.0	5.233e5
96.0	4.225e4
97.0	1.010e5
97.9	2.313e4
99.0	8.298e5
99.6	3.486e3
100.0	8.414e4
101.1	3.073e4
102.1	1.199e4
105.0	6.238e4
106.0	3.769e3
107.0	1.454e6
108.0	1.359e5
109.0	2.924e5
110.0	2.583e4
111.0	1.815e5
112.0	1.851e4
113.0	5.816e4
114.0	2.839e4
115.1	1.235e4
116.1	1.958e4
119.0	8.464e4
120.0	9.350e4
121.0	1.627e5
122.0	1.877e5
123.0	1.105e6
124.0	1.005e5
125.0	9.060e4
127.0	2.718e4
129.0	3.135e3
131.0	6.451e4
133.0	3.689e5
134.0	3.876e4
135.0	4.115e6
136.0	4.396e5
137.1	3.293e5
138.1	2.605e4
139.1	4.505e5
140.1	5.403e4
140.6	1.130e2
145.0	3.193e4
147.0	5.587e4
149.1	2.459e5
150.0	3.010e4
151.1	4.496e6
152.1	5.186e5
153.1	3.013e6
154.1	3.128e5
154.7	1.329e4
155.1	5.000e4
161.1	3.112e4
163.1	1.338e5
165.1	2.324e4
167.1	1.128e5
168.1	6.353e3
169.1	3.541e4
171.1	2.938e4
173.1	1.126e6
174.1	1.460e5
175.1	4.898e4
176.1	1.364e4
187.2	2.121e4
189.1	1.465e5
190.1	1.615e4
191.1	3.146e6
192.1	4.363e5
193.1	7.095e4
197.4	2.277e4
203.2	1.604e4
204.0	1.021e4
205.2	4.136e4
205.5	1.966e4
207.1	1.120e4
223.2	1.868e4
229.3	1.784e4
245.0	1.285e4
253.3	8.551e3
271.1	1.080e4
283.0	1.397e4
291.8	1.058e3
295.3	1.231e4
299.3	2.097e4
