52.8	1.806e3
54.9	4.522e4
56.2	1.001e4
56.9	7.306e4
65.2	1.642e4
65.6	2.679e3
66.9	5.924e4
68.0	3.919e3
68.9	4.659e5
69.9	3.474e4
70.9	1.058e6
72.0	4.397e4
73.3	1.136e4
73.9	9.849e4
75.2	1.396e4
76.9	2.112e4
78.0	1.884e3
78.9	1.234e5
79.9	1.155e4
81.0	7.470e5
82.0	5.114e4
83.0	1.661e5
84.0	2.042e4
85.0	1.374e5
85.9	1.564e4
90.9	1.786e5
91.9	2.113e4
93.0	3.083e6
94.0	2.487e5
95.0	5.713e5
96.0	3.864e4
97.0	1.367e5
98.0	2.198e4
99.0	6.132e5
100.0	5.232e4
105.0	6.217e4
106.0	6.028e3
107.0	2.763e6
108.0	2.435e5
108.3	1.748e5
109.0	2.615e5
110.0	2.463e4
111.0	2.141e5
112.0	1.666e4
113.0	1.471e5
114.9	4.818e4
119.0	1.481e5
120.0	5.262e4
121.0	1.400e5
122.0	1.343e5
123.0	8.904e5
124.0	8.481e4
125.0	7.785e4
130.0	2.787e4
131.0	5.469e4
131.9	7.027e3
133.0	2.627e5
134.0	2.725e4
135.0	6.783e6
136.0	7.311e5
137.0	3.545e5
138.0	4.282e4
139.0	2.146e5
140.1	1.939e4
141.1	7.372e4
145.0	5.417e4
145.8	1.220e4
147.1	4.301e4
149.0	1.416e5
150.1	2.291e4
151.1	2.222e6
152.1	2.466e5
153.1	2.552e6
154.0	3.173e5
154.3	2.147e5
155.1	4.525e4
157.8	3.073e4
161.1	4.746e4
163.1	1.062e5
164.1	1.401e4
165.1	2.287e4
167.1	2.270e5
168.1	2.268e4
169.1	4.670e4
171.1	8.988e4
172.0	3.366e4
173.1	1.112e6
174.1	1.354e5
175.1	6.468e4
176.1	8.082e3
177.1	3.446e4
179.2	5.078e3
180.9	1.926e4
185.1	5.086e4
186.1	5.483e3
187.1	2.533e4
188.2	7.521e3
189.1	1.094e5
190.1	1.897e4
191.1	1.985e6
192.1	2.682e5
193.1	4.237e4
195.1	2.441e4
199.2	3.844e4
205.2	5.807e4
206.2	2.010e4
209.1	1.550e4
215.0	1.299e4
217.2	2.020e4
223.0	1.694e4
239.3	1.276e4
253.2	1.295e4
257.9	1.207e4
269.0	5.256e3
283.2	2.285e4
296.9	1.143e4
