54.9	1.117e5
57.0	8.855e4
58.2	1.126e4
59.0	2.396e4
59.6	5.919e4
60.0	3.270e5
61.2	7.928e3
67.0	5.337e4
69.0	4.825e5
70.0	2.398e4
70.9	1.670e6
71.9	6.790e4
73.1	1.529e5
76.9	2.646e4
78.1	7.705e3
78.9	1.789e5
79.9	7.443e3
81.0	9.047e5
82.0	5.861e4
83.0	1.837e5
83.9	3.866e4
85.0	1.801e5
85.9	1.856e4
91.0	2.376e5
92.0	2.250e4
93.0	4.225e6
94.0	3.488e5
95.0	6.910e5
96.0	4.417e4
97.0	1.392e5
98.0	3.102e4
99.0	6.417e5
99.9	6.598e4
105.0	1.069e5
105.8	1.664e4
107.0	3.640e6
108.0	3.298e5
109.0	3.113e5
110.0	2.994e4
111.0	4.112e5
112.0	4.713e4
113.0	7.725e4
113.8	1.645e4
116.1	1.687e4
119.0	1.960e5
120.0	1.159e5
121.0	1.172e5
122.0	2.014e5
123.0	8.219e5
124.0	7.756e4
125.0	1.078e5
125.7	2.170e4
127.0	4.739e4
131.0	5.891e4
133.0	3.015e5
133.9	3.931e4
135.0	9.332e6
136.0	1.035e6
137.0	4.959e5
138.0	5.727e4
139.1	3.151e5
140.0	2.887e4
141.1	4.697e4
143.1	2.108e4
147.1	4.801e4
149.1	1.518e5
150.0	2.072e4
151.1	3.153e6
152.1	3.533e5
153.1	4.292e6
154.1	4.763e5
155.1	5.403e4
158.0	6.632e3
161.1	6.102e4
162.1	4.338e3
163.1	1.055e5
164.1	1.987e4
165.1	2.899e4
166.3	6.219e3
167.1	2.367e5
168.1	2.880e4
169.1	4.667e4
171.2	1.765e4
173.1	8.632e5
174.1	1.036e5
175.1	4.624e4
176.0	1.090e4
177.1	1.937e4
187.1	1.040e4
188.0	1.150e4
189.1	1.401e5
190.1	2.447e4
191.1	2.098e6
192.1	2.998e5
193.1	4.974e4
195.3	1.848e4
199.2	9.745e4
200.0	1.679e4
200.3	5.645e3
201.1	6.406e3
203.2	3.703e4
204.4	7.314e3
205.2	8.376e4
207.2	2.154e4
209.1	2.138e4
217.2	2.364e4
235.2	2.212e4
239.3	1.598e4
269.2	3.243e4
271.2	1.094e4
283.2	1.087e4
287.3	2.000e4
299.2	1.262e4
