56.9	8.967e4
58.9	2.546e4
66.9	4.918e4
68.0	6.461e3
68.9	3.508e5
69.9	2.166e4
70.9	1.112e6
71.9	5.811e4
73.0	7.498e4
74.1	4.508e4
76.9	2.920e4
78.1	2.981e3
78.9	1.496e5
79.9	9.339e3
81.0	6.850e5
81.5	6.463e3
82.0	5.089e4
83.0	1.380e5
83.9	1.778e4
85.0	1.616e5
86.0	3.009e4
90.9	2.273e5
91.9	2.179e4
93.0	3.581e6
94.0	2.940e5
95.0	5.440e5
95.9	5.265e4
96.2	2.953e4
96.9	1.223e5
98.0	1.559e4
99.0	9.032e5
100.0	5.940e4
105.0	9.547e4
106.0	1.492e4
107.0	3.347e6
108.0	2.925e5
109.0	2.910e5
110.0	2.688e4
111.0	2.670e5
112.0	2.104e4
113.0	1.074e5
115.0	2.646e4
119.0	1.770e5
120.0	6.764e4
121.0	1.114e5
122.0	1.640e5
123.0	6.565e5
124.0	7.564e4
125.0	8.805e4
126.0	1.564e4
126.6	1.032e4
127.1	1.973e4
131.0	7.167e4
133.0	2.406e5
134.0	3.617e4
135.0	7.836e6
136.0	8.469e5
137.1	3.703e5
138.0	3.313e4
139.0	2.092e5
140.0	2.232e4
141.0	6.151e4
142.4	1.706e4
145.0	2.993e4
147.1	3.323e4
149.1	1.299e5
150.1	2.845e4
151.1	2.353e6
152.1	2.656e5
153.1	2.848e6
154.1	3.036e5
155.1	5.092e4
158.0	2.595e4
161.1	3.617e4
163.1	8.986e4
165.1	3.354e4
166.0	8.925e3
167.1	2.668e5
168.8	5.702e3
173.1	1.037e6
174.1	1.432e5
175.1	5.070e4
177.1	4.355e4
186.3	4.386e3
189.1	1.140e5
190.1	1.839e4
191.1	1.828e6
192.1	2.642e5
193.1	3.560e4
202.3	1.269e4
205.2	4.732e4
213.3	2.121e4
217.0	1.439e4
224.9	1.628e4
235.2	2.188e4
239.0	2.354e4
252.9	8.907e3
269.3	3.596e4
287.3	5.851e3
288.1	8.104e3
293.2	1.300e4
299.6	3.239e3
