54.9	9.426e4
55.8	5.990e3
58.9	8.044e4
67.0	5.208e4
68.4	7.660e3
69.0	6.134e5
70.0	2.633e4
70.9	1.436e6
72.0	6.962e4
73.0	8.128e4
76.9	3.571e4
79.0	1.865e5
80.0	1.538e4
81.0	9.482e5
82.0	6.632e4
83.0	1.898e5
84.0	4.465e4
85.0	1.846e5
86.0	2.097e4
88.2	1.564e4
91.0	2.343e5
92.0	3.544e4
93.0	4.225e6
94.0	3.516e5
95.0	6.701e5
96.0	4.970e4
97.0	1.557e5
98.0	2.577e4
99.0	1.386e6
100.0	7.792e4
105.0	9.795e4
105.9	1.463e4
107.0	3.779e6
108.0	3.453e5
109.0	3.399e5
109.6	7.184e3
110.0	3.629e4
111.0	3.771e5
112.9	1.369e5
115.0	2.641e4
119.0	1.968e5
120.0	1.753e5
121.0	1.717e5
122.0	3.445e5
123.0	1.118e6
124.0	1.069e5
125.0	1.410e5
126.0	1.150e4
131.0	8.784e4
132.1	8.833e3
133.0	3.981e5
134.0	4.849e4
135.0	9.594e6
136.0	1.085e6
137.0	5.369e5
138.1	3.793e4
138.6	1.204e4
139.0	5.065e5
140.0	6.006e4
141.1	4.426e4
143.2	2.396e4
145.0	6.312e4
146.1	4.454e3
147.1	5.289e4
148.0	1.348e4
149.1	2.234e5
150.1	1.810e4
151.1	4.488e6
152.1	5.200e5
153.1	4.001e6
154.1	4.263e5
155.1	5.234e4
156.1	1.255e4
158.0	4.475e4
161.1	5.626e4
161.9	1.118e4
163.1	1.484e5
164.1	1.966e4
165.1	1.932e4
165.9	6.603e3
167.1	2.255e5
168.1	3.211e4
169.1	5.456e4
170.0	8.184e3
172.1	3.883e4
173.1	1.719e6
174.1	2.366e5
175.1	6.443e4
176.0	1.611e4
177.1	2.871e4
177.7	4.596e3
181.1	2.535e4
187.1	2.314e4
189.1	2.475e5
190.1	3.687e4
191.1	3.089e6
192.1	4.318e5
193.1	6.237e4
199.1	3.977e4
201.1	1.503e4
203.1	1.791e4
203.9	7.285e3
205.2	6.981e4
209.2	3.249e4
227.4	2.491e4
255.5	1.316e4
269.2	4.905e4
270.3	1.091e4
271.2	2.256e4
